query_id,split,benchmark,group_method,group_id,deployability
mbpp:test:46,train,mbpp,predicted_utility_state_extratrees_probe_only_k16,p10,train_utility_clusters_predicted_from_observable_probe_features
mbpp:test:47,train,mbpp,predicted_utility_state_extratrees_probe_only_k16,p02,train_utility_clusters_predicted_from_observable_probe_features
mbpp:test:48,train,mbpp,predicted_utility_state_extratrees_probe_only_k16,p06,train_utility_clusters_predicted_from_observable_probe_features
mbpp:test:49,train,mbpp,predicted_utility_state_extratrees_probe_only_k16,p02,train_utility_clusters_predicted_from_observable_probe_features
mbpp:test:5,train,mbpp,predicted_utility_state_extratrees_probe_only_k16,p12,train_utility_clusters_predicted_from_observable_probe_features
mbpp:test:50,train,mbpp,predicted_utility_state_extratrees_probe_only_k16,p02,train_utility_clusters_predicted_from_observable_probe_features
mbpp:test:51,train,mbpp,predicted_utility_state_extratrees_probe_only_k16,p02,train_utility_clusters_predicted_from_observable_probe_features
mbpp:test:52,train,mbpp,predicted_utility_state_extratrees_probe_only_k16,p04,train_utility_clusters_predicted_from_observable_probe_features
mbpp:test:53,train,mbpp,predicted_utility_state_extratrees_probe_only_k16,p12,train_utility_clusters_predicted_from_observable_probe_features
mbpp:test:54,train,mbpp,predicted_utility_state_extratrees_probe_only_k16,p08,train_utility_clusters_predicted_from_observable_probe_features
mbpp:test:55,train,mbpp,predicted_utility_state_extratrees_probe_only_k16,p11,train_utility_clusters_predicted_from_observable_probe_features
mbpp:test:56,train,mbpp,predicted_utility_state_extratrees_probe_only_k16,p08,train_utility_clusters_predicted_from_observable_probe_features
mbpp:test:57,train,mbpp,predicted_utility_state_extratrees_probe_only_k16,p02,train_utility_clusters_predicted_from_observable_probe_features
mbpp:test:58,train,mbpp,predicted_utility_state_extratrees_probe_only_k16,p12,train_utility_clusters_predicted_from_observable_probe_features
mbpp:test:59,train,mbpp,predicted_utility_state_extratrees_probe_only_k16,p10,train_utility_clusters_predicted_from_observable_probe_features
mbpp:test:6,train,mbpp,predicted_utility_state_extratrees_probe_only_k16,p02,train_utility_clusters_predicted_from_observable_probe_features
mbpp:test:60,train,mbpp,predicted_utility_state_extratrees_probe_only_k16,p00,train_utility_clusters_predicted_from_observable_probe_features
mbpp:test:61,train,mbpp,predicted_utility_state_extratrees_probe_only_k16,p10,train_utility_clusters_predicted_from_observable_probe_features
mbpp:test:62,train,mbpp,predicted_utility_state_extratrees_probe_only_k16,p02,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:1,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p12,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:10,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p10,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:100,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p02,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:11,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p09,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:12,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p09,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:13,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p09,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:14,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p00,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:15,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p03,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:16,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p06,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:17,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p06,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:18,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p00,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:19,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p11,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:2,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p06,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:20,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p01,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:21,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p06,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:22,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p02,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:23,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p06,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:24,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p06,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:25,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p02,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:26,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p06,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:27,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p02,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:28,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p01,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:29,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p06,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:3,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p02,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:30,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p07,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:31,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p02,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:32,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p02,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:33,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p09,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:34,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p02,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:35,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p06,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:36,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p02,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:37,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p02,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:38,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p01,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:39,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p02,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:4,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p02,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:40,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p02,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:41,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p02,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:42,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p02,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:43,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p02,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:44,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p06,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:45,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p05,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:46,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p00,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:47,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p11,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:48,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p08,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:49,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p11,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:5,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p06,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:50,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p07,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:51,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p12,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:52,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p02,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:53,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p06,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:54,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p02,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:55,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p11,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:56,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p06,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:57,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p06,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:58,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p10,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:59,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p06,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:6,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p02,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:60,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p02,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:61,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p06,train_utility_clusters_predicted_from_observable_probe_features
mmlupro:test_1000:62,train,mmlupro,predicted_utility_state_extratrees_probe_only_k16,p02,train_utility_clusters_predicted_from_observable_probe_features
